"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"466",  1.296069,103.851241,  1.297400,103.852566,  1.294702,103.849868,"OPERATIONAL","Cathedral of the Good Shepherd","ChIJd1u7YqQZ2jERreK_g33tkIg",7VW2+CF Singapore,6PH57VW2+CF,"A Queen Street",4.8,NA
"467",  1.280129,103.856218,  1.281256,103.858199,  1.278558,103.855501,"CLOSED_TEMPORARILY","Red Dot Design Museum","ChIJq1KHxhIZ2jER7fOxY9pR-vo",7VJ4+3F Singapore,6PH57VJ4+3F,"11 Marina Boulevard, Singapore",4.2,TRUE
"468",  1.294355,103.850203,  1.295719,103.851653,  1.293021,103.848955,"OPERATIONAL","Friends of the Museums","ChIJpdG78KMZ2jERX_GCFCgEA04",7VV2+P3 Singapore,6PH57VV2+P3,"61 Stamford Road",4.6,NA
"469",  1.289086,103.849285,  1.290436,103.850633,  1.287738,103.847935,"OPERATIONAL","Elgin Bridge","ChIJv1c5CwoZ2jERsqUqh64A1TQ",7RQX+JP Singapore,6PH57RQX+JP,"South Bridge Road",4.5,NA
"470",  1.297187,103.851948,  1.298660,103.853189,  1.295962,103.850492,"CLOSED_TEMPORARILY","SAM at 8Q","ChIJB0fevaQZ2jERCSQzB8iAY70",7VW2+VQ Singapore,6PH57VW2+VQ,"8 Queen Street",4.3,TRUE
"471",  1.299669,103.854707,  1.301146,103.855611,  1.298448,103.852913,"OPERATIONAL","We are the Furballs","ChIJWcG4fnIY2jERBBe6REwLy0s",7VX3+VV Singapore,6PH57VX3+VV,"#07-07, Bugis+, 201 Victoria Street",3.6,NA
"472",  1.289154,103.850486,  1.290860,103.851952,  1.288162,103.848898,"OPERATIONAL","Parliament Of Singapore","ChIJHdfUq6AZ2jER3KFO3DZmou0",7VQ2+M5 Singapore,6PH57VQ2+M5,"1 Parliament Place",4.4,NA
"473",  1.286959,103.848912,  1.288302,103.850241,  1.285604,103.847543,"CLOSED_TEMPORARILY","Bollywood Beats","ChIJVY4a3REZ2jERgJ0pjHl2y7g",7RPX+QH Singapore,6PH57RPX+QH,"79 Circular Road, #02-01",3.1,TRUE
"474",  1.285996,103.850161,  1.287108,103.852153,  1.284410,103.849455,"OPERATIONAL","Boat Quay","ChIJc0OGMwoZ2jERDKgZE1sdjrA",7VP2+93 Singapore,6PH57VP2+93,"Bonham Street, Singapore",4.5,NA
"475",  1.286510,103.849515,  1.287829,103.850814,  1.285131,103.848116,"OPERATIONAL","Boat Quay","ChIJlfXrzgsZ2jERaBFHAu52DAk",7RPX+JR Singapore,6PH57RPX+JR,"40 Boat Quay, Singapore",4.5,NA
"476",  1.292525,103.859658,  1.294669,103.861139,  1.291807,103.858441,"OPERATIONAL","Goshen Art Gallery","ChIJid_-IakZ2jERdU6gevJ1Eao",7VV5+2V Singapore,6PH57VV5+2V,"9 Raffles Boulevard, #02-19/20",2.5,NA
"477",  1.291433,103.857679,  1.293025,103.859171,  1.290327,103.856473,"OPERATIONAL","NERF Action Xperience","ChIJ8z2jkFQZ2jER_drFFAQHPeo",7VR5+H3 Singapore,6PH57VR5+H3,"6 Raffles Boulevard, #01-208 Marina Square",3.2,NA
"478",  1.289357,103.863013,  1.290854,103.864146,  1.288156,103.861448,"OPERATIONAL","Time Capsule","ChIJy3E6KUgZ2jERh_pSDuv1nYs",7VQ7+P6 Singapore,6PH57VQ7+P6,"30 Raffles Avenue, Singapore",3.3,NA
"479",  1.289517,103.863339,  1.290994,103.864846,  1.288296,103.862148,"OPERATIONAL","City Tourist Hub","ChIJYU10CKoZ2jERqi5uDqlbZ1Q",7VQ7+R8 Singapore,6PH57VQ7+R8,"30 Raffles Avenue, #01-05, Singapore Flyer",4.1,NA
"480",  1.289701,103.855874,  1.291050,103.857223,  1.288352,103.854525,"OPERATIONAL","Esplanade Roof Terrace","ChIJC0QiBqgZ2jERMi6yVlsqB6Y",7VQ4+V8 Singapore,6PH57VQ4+V8,"8 Raffles Avenue, Singapore",4.6,NA
"481",  1.285624,103.859191,  1.286942,103.861509,  1.284244,103.858418,"OPERATIONAL","The Bruges Whale","ChIJPfmagTAZ2jERmNK3Qh3Be3o",7VP5+6M Singapore,6PH57VP5+6M,"6 Bayfront Avenue, Singapore",4.5,NA
"482",  1.285283,103.860006,  1.286097,103.861566,  1.283399,103.858868,"OPERATIONAL","Digital Light Canvas","ChIJoS1AgQYZ2jER6s1ZdexMhTc",7VP6+42 Singapore,6PH57VP6+42,"2 Bayfront Avenue, #B2-50",4.4,NA
"483",  1.289855,103.864811,  1.291244,103.865660,  1.288546,103.862962,"CLOSED_TEMPORARILY","Marina Promenade","ChIJp0pfYaoZ2jERpH1agmNhLY8",7VQ7+WW Singapore,6PH57VQ7+WW,"Downtown Core",4.7,TRUE
"484",  1.289047,103.855274,  1.290396,103.856623,  1.287698,103.853925,"CLOSED_TEMPORARILY","JoyScoot","ChIJq6oaDqoZ2jERCy63gYUYhHQ",7VQ4+J4 Singapore,6PH57VQ4+J4,"#01-18A Raffles Avenue, The Esplanade Mall",4.8,TRUE
"485",  1.284655,103.860994,  1.286043,103.862374,  1.283345,103.859676,"OPERATIONAL","Marina Bay Sands Singapore","ChIJA5LATO4Z2jER111V-v6abAI",7VM6+V9 Singapore,6PH57VM6+V9,"10 Bayfront Avenue, Singapore",4.6,NA
"486",  1.295419,103.858478,  1.296715,103.859933,  1.294017,103.857235,"OPERATIONAL","Wind Limousine Service - Singapore Airport Arrival Departure Transfer 新加坡机场中文司机接机送机接送包车服务","ChIJXd-XAw092jERnBbR5wLsDTw",7VW5+59 Singapore,6PH57VW5+59,"7 Temasek Boulevard, Suntec Tower One, #12-07,Singapore 523520",4.8,NA
"487",  1.284287,103.858428,  1.285636,103.859776,  1.282938,103.857079,"OPERATIONAL","Singapore Skyline View","ChIJOScA0tkZ2jERRqSy4_FqfD4",7VM5+P9 Singapore,6PH57VM5+P9,"10 Bayfront Ave, Marina Bay Sands",4.8,NA
"488",  1.287936,103.854386,  1.289782,103.855920,  1.286030,103.853222,"OPERATIONAL","Jubilee Bridge","ChIJg_ETIAgZ2jERsKqRqCqjtb4",7VQ3+5Q Singapore,6PH57VQ3+5Q,"1 Esplanade Drive",4.7,NA
"489",  1.284184,103.858422,  1.285533,103.859771,  1.282835,103.857073,"CLOSED_TEMPORARILY","Spectra (Light and Water Show)","ChIJJx8l4dkZ2jER4d43CclDwfs",7VM5+M9 Singapore,6PH57VM5+M9,"10 Bayfront Avenue, Marina Bay Sands, Singapore",4.8,TRUE
"490",  1.287949,103.854295,  1.289298,103.855644,  1.286600,103.852946,"OPERATIONAL","Esplanade Bridge","ChIJOWk8OAgZ2jER1ln2qMzoZzA",7VQ3+5P Singapore,6PH57VQ3+5P,"Marina Bay",4.6,NA
"491",  1.290287,103.853840,  1.292225,103.855247,  1.289527,103.852549,"OPERATIONAL","Singapore Cenotaph","ChIJdRyuoacZ2jERVtOObm6P2Cg",7VR3+4G Singapore,6PH57VR3+4G,"Connaught Drive",4.4,NA
"492",  1.288929,103.853879,  1.290248,103.855384,  1.287550,103.852686,"OPERATIONAL","Queen Elizabeth Walk","ChIJS5qa9RwZ2jERXdOUCDZMaoY",7VQ3+HH Singapore,6PH57VQ3+HH,"Esplanade Drive",4.8,NA
"493",  1.289385,103.853748,  1.290684,103.855356,  1.287986,103.852658,"OPERATIONAL","Indian National Army Historic Marker","ChIJdV9ag6cZ2jER9a31HQ2jN5w",7VQ3+QF Singapore,6PH57VQ3+QF,"1 Esplanade Drive",4.6,NA
"494",  1.283851,103.858528,  1.285200,103.859877,  1.282502,103.857179,"OPERATIONAL","Rain Oculus - Marina Bay Sands","ChIJm-ndSUQZ2jERNcnNSAeOk4I",7VM5+GC Singapore,6PH57VM5+GC,"Bayfront Avenue, Marina Bay Sands",4.5,NA
"495",  1.286798,103.854497,  1.288190,103.855600,  1.285492,103.852902,"OPERATIONAL","Merlion view of the Half Mermaid Half Fish","ChIJhepQhksZ2jERI_94jfUfvug",7VP3+PQ Singapore,6PH57VP3+PQ,"21 Esplanade Drive, Singapore",4.5,NA
"496",  1.286789,103.854501,  1.288138,103.855850,  1.285440,103.853152,"OPERATIONAL","魚尾獅雕像噴泉","ChIJt_U32oQZ2jERRfoVEg5Gg58",7VP3+PR Singapore,6PH57VP3+PR,"Singapore",4.7,NA
"497",  1.286802,103.854336,  1.287925,103.855459,  1.285227,103.852761,"OPERATIONAL","Mini Merlion","ChIJKzUQM9wZ2jERNLQbCGNPJhg",7VP3+PP Singapore,6PH57VP3+PP,"1 Fullerton Road",4.1,NA
"498",  1.286757,103.854299,  1.287902,103.855440,  1.285204,103.852743,"OPERATIONAL","Baby Merlion","ChIJ94dSZHsZ2jER_ne4IiB1u1Q",7VP3+PP Singapore,6PH57VP3+PP,"1 Fullerton Road, Singapore",4.8,NA
