"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"1052",  1.325114,103.950009,  1.326286,103.951218,  1.323588,103.948520,"OPERATIONAL","Green field","ChIJuUKRSaEj2jERLhPzPwkqDyM",8XG2+22 Singapore,6PH58XG2+22,"2 Limau Terrace, Singapore",5.0,NA
"1053",  1.324361,103.946256,  1.325743,103.947696,  1.323045,103.944998,"OPERATIONAL","Jalan Limau Kasturi Open Space","ChIJSTdj4swi2jERTHgCTwqdZDk",8WFW+PG Singapore,6PH58WFW+PG,"Jalan Limau Kasturi",3.0,NA
"1054",  1.327471,103.953052,  1.328854,103.954475,  1.326156,103.951777,"OPERATIONAL","Bedok Ria Park","ChIJ90FwFFk92jER6XaP-XWjJz0",8XG3+X6 Singapore,6PH58XG3+X6,"",NA,NA
"1055",  1.311770,103.952233,  1.313119,103.953582,  1.310421,103.950884,"OPERATIONAL","Glamping Kaki","ChIJg76ajzQj2jERCpHloZ7MmOk",8X62+PV Singapore,6PH58X62+PV,"1390 East coast park",5.0,NA
"1056",  1.324099,103.942353,  1.325416,103.943523,  1.322718,103.940825,"OPERATIONAL","Blk 53 Garden","ChIJgQocy8Aj2jERP_MNiNCzdRc",8WFR+JW Singapore,6PH58WFR+JW,"",5.0,NA
"1057",  1.322635,103.941649,  1.323793,103.943036,  1.321095,103.940338,"OPERATIONAL","BLOCK 60 GARDEN","ChIJdXrZvssi2jERhwBrkukzzX4",8WFR+3M Singapore,6PH58WFR+3M,"60 New Upper Changi Road",4.0,NA
"1058",  1.321180,103.941202,  1.322312,103.942575,  1.319614,103.939877,"OPERATIONAL","Fitness corner @ 44","ChIJgbwufcki2jERriHhjR4N6Qo",8WCR+FF Singapore,6PH58WCR+FF,"Singapore",NA,NA
"1059",  1.311123,103.946684,  1.312472,103.948033,  1.309774,103.945335,"OPERATIONAL","Bougainvillea Garden","ChIJwxI0ccMi2jERLMLnOI5Pj5A",8W6W+CM Singapore,6PH58W6W+CM,"1300 East Coast Parkway",4.3,NA
"1060",  1.322385,103.940591,  1.323811,103.941895,  1.321113,103.939197,"OPERATIONAL","Playground and Garden","ChIJdQXCyssi2jERqszbsXwIQAw",8WCR+X6 Singapore,6PH58WCR+X6,"Singapore",3.7,NA
"1061",  1.330002,103.947378,  1.331389,103.948777,  1.328691,103.946079,"OPERATIONAL","Dr lotus and waterlily","ChIJlStFYV892jERA0_x1TYWtiA",8WJW+2X Singapore,6PH58WJW+2X,"17 Bedok Walk, Singapore",NA,NA
"1062",  1.326153,103.941436,  1.327362,103.942820,  1.324664,103.940122,"OPERATIONAL","184 Rooftop Garden","ChIJIRoR8BY92jERk0LEx9obaBk",8WGR+FH Singapore,6PH58WGR+FH,"184 Bedok North Road, Singapore",NA,NA
"1063",  1.318841,103.939363,  1.320257,103.940699,  1.317560,103.938001,"OPERATIONAL","Sennett Avenue Open Space","ChIJm7Ev2hAj2jERGH0TRwQ20wY",8W9Q+GP Singapore,6PH58W9Q+GP,"Sennett Avenue",NA,NA
"1064",  1.312677,103.958219,  1.314026,103.959568,  1.311328,103.956870,"OPERATIONAL","East Coast Park Camping Site G","ChIJO-dE2dgi2jERW49xvko8Kpc",8X75+37 Singapore,6PH58X75+37,"Singapore",4.2,NA
"1065",  1.326172,103.940820,  1.327423,103.942178,  1.324725,103.939480,"OPERATIONAL","Vincent Choong","ChIJsZHNiyI92jERN-SVQCoWato",8WGR+F8 Singapore,6PH58WGR+F8,"185 Bedok North Road, Block 185, Singapore",NA,NA
"1066",  1.315168,103.960667,  1.316619,103.961961,  1.313921,103.959263,"OPERATIONAL","Camping Area G","ChIJ8aCvddgi2jER63dlkBa3yhY",8X86+37 Singapore,6PH58X86+37,"",4.2,NA
"1067",  1.319896,103.938061,  1.321245,103.939410,  1.318547,103.936712,"OPERATIONAL","Lucky Heights Zig-Zag stairway","ChIJTeB6hs0j2jERfYtjo5aBRrY",8W9Q+X6 Singapore,6PH58W9Q+X6,"Singapore",5.0,NA
"1068",  1.330441,103.942914,  1.331821,103.944268,  1.329123,103.941570,"OPERATIONAL","Apollo Gardens","ChIJMQm9AzQ92jERXwj1mDVTK3w",8WJV+55 Singapore,6PH58WJV+55,"4 Upper Changi Road",NA,NA
"1069",  1.333101,103.943712,  1.334525,103.945009,  1.331827,103.942311,"OPERATIONAL","Jalan Pari Dedap Playground","ChIJaw3F1TA92jEROyynJWvWI2c",8WMV+6F Singapore,6PH58WMV+6F,"59 Jalan Pari Dedap, Singapore",4.2,NA
"1070",  1.310424,103.938971,  1.311893,103.939906,  1.309195,103.937208,"OPERATIONAL","Bayshore Underpass","ChIJKeOiHXIj2jERnXhlwQhz5EQ",8W6Q+5H Singapore,6PH58W6Q+5H,"74 Bayshore Road, Singapore",NA,NA
